customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_rating_was_null,state_abbrev,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly,0,AL,0.0,0,26,884,0.4122082166199813,Mid,1,0,1,0,Mid-Value Organic
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,Venmo,Weekly,0,SD,0.0,0,52,2392,0.502891156462585,Mid,1,0,0,1,Mid-Value Organic
3695,45,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly,0,RI,0.0,0,26,1066,0.3189259036948113,Low,0,0,0,0,Low-Value Organic
3696,38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly,0,FL,0.0,0,26,858,0.3332116179805255,Low,1,0,0,0,Low-Value Organic
3697,63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually,0,CT,0.0,0,1,48,0.286734693877551,Low,0,0,1,0,Low-Value Organic
3698,55,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,No,Standard,No,No,39,Cash,Weekly,0,PA,0.0,0,52,3432,0.7835034013605441,High,0,0,1,0,High-Value Organic
3699,25,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,No,4,Venmo,Annually,0,CA,0.0,0,1,54,0.1620748299319727,Low,1,0,0,0,Low-Value Organic
3700,51,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly,0,OK,0.0,0,52,2860,0.6356292517006803,High,0,0,0,0,High-Value Organic
3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months,0,ND,0.0,0,4,336,0.293077230892357,Low,0,0,0,0,Low-Value Organic
3702,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,36,Cash,Annually,0,NM,0.0,0,1,66,0.4297619047619047,Mid,1,0,1,0,Mid-Value Organic
3703,58,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,Store Pickup,No,No,36,Venmo,Weekly,0,SC,0.0,0,52,3380,0.7589285714285715,High,0,0,1,0,High-Value Organic
3704,30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Standard,No,No,23,PayPal,Every 3 Months,0,MI,0.0,0,4,332,0.4317677070828331,Mid,0,0,0,0,Mid-Value Organic
3705,68,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4.0,No,Store Pickup,No,No,36,Credit Card,Quarterly,0,MO,0.0,0,4,244,0.4285364145658263,Mid,1,0,1,0,Mid-Value Organic
3706,28,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,No,2,Debit Card,Annually,0,CO,0.0,0,1,65,0.1943027210884353,Low,0,0,0,0,Low-Value Organic
3707,26,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4.0,No,Store Pickup,No,No,17,Cash,Bi-Weekly,0,KS,0.0,0,26,1430,0.4180755635587568,Mid,1,0,0,1,Mid-Value Organic
3708,35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,19,Venmo,Weekly,0,IL,0.0,0,52,4108,0.7016156462585035,High,0,0,0,0,High-Value Organic
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Express,No,No,41,PayPal,Monthly,0,SC,0.0,0,12,1152,0.6606709350406829,High,1,0,1,1,High-Value Organic
3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,No,27,PayPal,Quarterly,0,UT,0.0,0,4,172,0.2923119247699079,Low,0,0,1,0,Low-Value Organic
3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly,0,HI,0.0,0,26,1040,0.4576163798852874,Mid,0,0,1,0,Mid-Value Organic
3712,69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually,0,TX,0.0,0,1,62,0.392687074829932,Mid,0,0,1,0,Mid-Value Organic
3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly,0,OR,0.0,0,4,288,0.3927370948379352,Mid,0,0,0,0,Mid-Value Organic
3714,49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months,0,AZ,0.0,0,4,348,0.5028561424569827,Mid,0,0,1,0,Mid-Value Organic
3715,18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly,0,NY,0.0,0,52,1612,0.6104591836734694,High,1,0,1,1,High-Value Organic
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly,0,NE,0.0,0,12,408,0.13703147925837,Low,0,0,0,0,Low-Value Organic
3717,57,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months,0,VT,0.0,0,4,212,0.4360194077631052,Mid,0,0,1,0,Mid-Value Organic
3718,45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months,0,MD,0.0,0,4,340,0.6033663465386154,High,1,0,1,0,High-Value Organic
3719,36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly,0,TN,0.0,0,26,1300,0.5809156996131786,High,0,0,1,0,High-Value Organic
3720,20,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months,0,PA,0.0,0,4,364,0.3630602240896358,Mid,1,0,0,0,Mid-Value Organic
3721,21,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly,0,SC,0.0,0,4,224,0.2512404961984794,Low,0,0,0,0,Low-Value Organic
3722,62,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Next Day Air,No,No,10,Cash,Annually,0,CT,0.0,0,1,60,0.227891156462585,Low,1,0,0,0,Low-Value Organic
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,No,1,Credit Card,Fortnightly,0,KY,0.0,0,26,884,0.2217320261437908,Low,1,0,0,0,Low-Value Organic
3724,26,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly,0,RI,0.0,0,12,360,0.1135620915032679,Low,0,0,0,0,Low-Value Organic
3725,30,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually,0,CO,0.0,0,1,71,0.3281462585034013,Low,0,0,0,0,Low-Value Organic
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PayPal,Annually,0,OK,0.0,0,1,100,0.3401360544217687,Low,1,0,0,0,Low-Value Organic
3727,47,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months,0,ID,0.0,0,4,340,0.5285364145658263,High,1,0,1,0,High-Value Organic
3728,41,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly,0,ME,0.0,0,26,2158,0.5347422302254234,High,0,0,0,0,High-Value Organic
3729,62,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Standard,No,No,1,Debit Card,Annually,0,VT,0.0,0,1,31,0.0458333333333333,Low,0,0,0,0,Low-Value Organic
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly,0,RI,0.0,0,4,328,0.6112745098039216,High,1,0,1,0,High-Value Organic
3731,46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly,0,FL,0.0,0,26,2054,0.4228374683206616,Mid,0,0,0,0,Mid-Value Organic
3732,54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0,WV,0.0,0,4,248,0.4939275710284114,Mid,0,0,1,0,Mid-Value Organic
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually,0,IN,0.0,0,1,92,0.4836734693877551,Mid,0,0,1,0,Mid-Value Organic
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months,0,IL,0.0,0,4,232,0.2119547819127651,Low,1,0,0,0,Low-Value Organic
3735,38,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months,0,CA,0.0,0,4,352,0.5206282513005202,High,0,0,1,0,High-Value Organic
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually,0,MA,0.0,0,1,44,0.2904761904761905,Low,0,0,1,0,Low-Value Organic
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months,0,ID,0.0,0,4,224,0.1764105642256902,Low,1,0,0,0,Low-Value Organic
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,0,KY,0.0,0,26,598,0.4616129785247432,Mid,1,0,1,0,Mid-Value Organic
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly,0,DE,0.0,0,26,1170,0.5872932506335867,High,0,0,1,0,High-Value Organic
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly,0,ID,0.0,0,52,1612,0.6648809523809524,High,1,0,1,1,High-Value Organic
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly,0,VA,0.0,0,26,2496,0.6501333866880086,High,0,0,1,0,High-Value Organic
3742,58,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly,0,AZ,0.0,0,26,2496,0.6501333866880086,High,0,0,1,0,High-Value Organic
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly,0,MD,0.0,0,26,2080,0.7467320261437909,High,1,0,1,1,High-Value Organic
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly,0,ID,0.0,0,4,112,0.2910364145658263,Low,0,0,1,0,Low-Value Organic
3745,24,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly,0,NJ,0.0,0,26,1326,0.4626333866880086,Mid,0,0,1,0,Mid-Value Organic
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly,0,WA,0.0,0,12,492,0.1661981459250367,Low,1,0,0,0,Low-Value Organic
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly,0,ID,0.0,0,12,1188,0.727592703748166,High,0,0,1,0,High-Value Organic
3748,26,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly,0,RI,0.0,0,26,1378,0.5117830465519541,High,1,0,1,1,High-Value Organic
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually,0,DE,0.0,0,1,25,0.034438775510204,Low,1,0,0,0,Low-Value Organic
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months,0,AK,0.0,0,4,380,0.5838085234093637,High,0,0,1,0,High-Value Organic
3751,42,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly,0,AZ,0.0,0,12,1056,0.3824396425236762,Mid,0,0,0,0,Mid-Value Organic
3752,36,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months,0,AL,0.0,0,4,388,0.3880602240896358,Mid,1,0,0,0,Mid-Value Organic
3753,24,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,Venmo,Weekly,0,WA,0.0,0,52,4212,0.8732142857142856,High,1,0,1,1,High-Value Organic
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly,0,LA,0.0,0,26,676,0.3312558356676003,Low,1,0,0,0,Low-Value Organic
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months,0,NE,0.0,0,4,164,0.1683323329331733,Low,1,0,0,0,Low-Value Organic
3756,64,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly,0,PA,0.0,0,12,1116,0.5461301187141524,High,0,0,1,0,High-Value Organic
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Bi-Weekly,0,SC,0.0,0,26,1794,0.6464769241029745,High,1,0,1,1,High-Value Organic
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly,0,CA,0.0,0,52,2288,0.6510204081632653,High,1,0,1,1,High-Value Organic
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly,0,IN,0.0,0,4,216,0.3109343737494998,Low,0,0,0,0,Low-Value Organic
3760,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,Venmo,Quarterly,0,MO,0.0,0,4,244,0.387720088035214,Mid,0,0,1,0,Mid-Value Organic
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PayPal,Weekly,0,CT,0.0,0,52,4160,0.8214285714285715,High,0,0,1,0,High-Value Organic
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,No,3,Venmo,Every 3 Months,0,NV,0.0,0,4,120,0.0748799519807923,Low,0,0,0,0,Low-Value Organic
3763,65,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually,0,NY,0.0,0,1,94,0.3899659863945579,Mid,0,0,0,0,Mid-Value Organic
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months,0,OK,0.0,0,4,96,0.2879751900760304,Low,1,0,1,0,Low-Value Organic
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly,0,SD,0.0,0,12,252,0.1985110710951047,Low,0,0,0,0,Low-Value Organic
3766,22,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly,0,MO,0.0,0,26,1352,0.3851674002934507,Mid,1,0,0,1,Mid-Value Organic
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually,0,TX,0.0,0,1,59,0.4482142857142857,Mid,1,0,1,0,Mid-Value Organic
3768,59,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly,0,NY,0.0,0,26,1326,0.3537898492730425,Mid,0,0,0,0,Mid-Value Organic
3769,50,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,No,Free Shipping,No,No,34,Bank Transfer,Quarterly,0,VT,0.0,0,4,140,0.3065976390556222,Low,1,0,1,0,Low-Value Organic
3770,51,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually,0,AZ,0.0,0,1,87,0.4832482993197279,Mid,0,0,1,0,Mid-Value Organic
3771,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,No,Store Pickup,No,No,34,Bank Transfer,Weekly,0,MT,0.0,0,52,2184,0.6494897959183673,High,1,0,1,1,High-Value Organic
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly,0,OK,0.0,0,26,2236,0.6220721621982126,High,0,0,1,0,High-Value Organic
3773,44,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually,0,NH,0.0,0,1,26,0.2562925170068027,Low,0,0,1,0,Low-Value Organic
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly,0,WI,0.0,0,4,240,0.4583833533413365,Mid,0,0,1,0,Mid-Value Organic
3775,57,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,No,Standard,No,No,48,PayPal,Fortnightly,0,AK,0.0,0,26,2158,0.7456265839669202,High,1,0,1,1,High-Value Organic
3776,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,45,Cash,Quarterly,0,SD,0.0,0,4,252,0.498094237695078,Mid,0,0,1,0,Mid-Value Organic
3777,19,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,No,Standard,No,No,10,Credit Card,Fortnightly,0,AK,0.0,0,26,650,0.2454565159397092,Low,1,0,0,0,Low-Value Organic
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly,0,UT,0.0,0,52,3380,0.5752551020408163,High,1,0,0,1,High-Value Organic
3779,25,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,No,Free Shipping,No,No,30,Debit Card,Annually,0,SD,0.0,0,1,60,0.3639455782312925,Mid,0,0,1,0,Mid-Value Organic
3780,60,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,No,Express,No,No,45,PayPal,Annually,0,CA,0.0,0,1,75,0.5284863945578232,High,1,0,1,0,High-Value Organic
3781,54,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,No,Free Shipping,No,No,41,Venmo,Quarterly,0,MS,0.0,0,4,228,0.4458833533413366,Mid,1,0,1,0,Mid-Value Organic
3782,52,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,No,Standard,No,No,40,PayPal,Fortnightly,0,TN,0.0,0,26,2574,0.7578714819261038,High,0,0,1,0,High-Value Organic
3783,40,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PayPal,Fortnightly,0,AL,0.0,0,26,1170,0.5464769241029745,High,0,0,1,0,High-Value Organic
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,No,Free Shipping,No,No,17,Debit Card,Fortnightly,0,ME,0.0,0,26,1716,0.4639088968920901,Mid,0,0,0,0,Mid-Value Organic
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,No,Next Day Air,No,No,4,Venmo,Annually,0,VA,0.0,0,1,53,0.1579081632653061,Low,1,0,0,0,Low-Value Organic
3786,64,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly,0,NH,0.0,0,12,1128,0.4142423636121115,Mid,1,0,0,1,Mid-Value Organic
3787,31,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,Venmo,Weekly,0,TN,0.0,0,52,2444,0.5886904761904762,High,0,0,0,0,High-Value Organic
3788,37,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,0,NY,0.0,0,4,320,0.5757302921168468,High,0,0,1,0,High-Value Organic
3789,43,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,No,Next Day Air,No,No,27,Debit Card,Monthly,0,KS,0.0,0,12,780,0.436266173135921,Mid,0,0,1,0,Mid-Value Organic
3790,56,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Every 3 Months,0,ND,0.0,0,4,300,0.3644207683073229,Mid,1,0,0,0,Mid-Value Organic
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,No,Standard,No,No,31,Credit Card,Weekly,0,AK,0.0,0,52,2340,0.6415816326530612,High,1,0,1,1,High-Value Organic
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly,0,TX,0.0,0,52,2652,0.4624999999999999,Mid,0,0,0,0,Mid-Value Organic
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,No,Express,No,No,2,PayPal,Fortnightly,0,MA,0.0,0,26,1508,0.3285347472322262,Low,0,0,0,0,Low-Value Organic
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,No,Standard,No,No,46,Bank Transfer,Annually,0,DE,0.0,0,1,20,0.3061224489795918,Low,1,0,1,0,Low-Value Organic
3795,44,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,No,2-Day Shipping,No,No,27,Venmo,Weekly,0,SD,0.0,0,52,4264,0.7685374149659864,High,0,0,1,0,High-Value Organic
3796,45,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,No,3,Cash,Weekly,0,AR,0.0,0,52,4784,0.6469387755102041,High,0,0,0,0,High-Value Organic
3797,40,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly,0,UT,0.0,0,4,324,0.5866996798719488,High,0,0,1,0,High-Value Organic
3798,68,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,No,Next Day Air,No,No,20,Cash,Quarterly,0,CA,0.0,0,4,176,0.248859543817527,Low,0,0,0,0,Low-Value Organic
3799,63,Female,Jewelry,Accessories,72,Rhode Island,S,Brown,Winter,3.2,No,Next Day Air,No,No,23,Credit Card,Annually,0,RI,0.0,0,1,72,0.3663265306122449,Mid,0,0,0,0,Mid-Value Organic
3800,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,No,13,Credit Card,Monthly,0,OK,0.0,0,12,312,0.1785280778978258,Low,0,0,0,0,Low-Value Organic
3801,19,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12,Venmo,Bi-Weekly,0,VT,0.0,0,26,676,0.2632286247832466,Low,1,0,0,0,Low-Value Organic
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,No,Store Pickup,No,No,36,PayPal,Fortnightly,0,KY,0.0,0,26,2184,0.6681605975723622,High,1,0,1,1,High-Value Organic
3803,70,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,No,1,Bank Transfer,Monthly,0,IL,0.0,0,12,864,0.288562091503268,Low,0,0,0,0,Low-Value Organic
3804,48,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,No,Standard,No,No,14,Debit Card,Weekly,0,CT,0.0,0,52,2860,0.5676020408163266,High,0,0,0,0,High-Value Organic
3805,37,Female,Hat,Accessories,77,Florida,M,Olive,Fall,2.7,No,2-Day Shipping,No,No,45,Cash,Annually,0,FL,0.0,0,1,77,0.5368197278911565,High,0,0,1,0,High-Value Organic
3806,48,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,No,Standard,No,No,31,Credit Card,Quarterly,0,NJ,0.0,0,4,228,0.3778561424569828,Mid,0,0,1,0,Mid-Value Organic
3807,18,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,No,Standard,No,No,41,PayPal,Weekly,0,MO,0.0,0,52,3692,0.8179421768707483,High,0,0,1,0,High-Value Organic
3808,38,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,No,36,PayPal,Annually,0,MI,0.0,0,1,39,0.3172619047619047,Low,0,0,1,0,Low-Value Organic
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Bi-Weekly,0,WA,0.0,0,26,728,0.2307456315859677,Low,1,0,0,0,Low-Value Organic
3810,57,Female,Shoes,Footwear,33,New York,S,Maroon,Winter,3.7,No,Standard,No,No,28,Credit Card,Annually,0,NY,0.0,0,1,33,0.2378401360544217,Low,0,0,1,0,Low-Value Organic
3811,46,Female,Skirt,Clothing,79,Wisconsin,L,Peach,Fall,3.9,No,Free Shipping,No,No,29,Venmo,Monthly,0,WI,0.0,0,12,948,0.5082049486461252,High,1,0,1,1,High-Value Organic
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Monthly,0,ID,0.0,0,12,360,0.2019974656529278,Low,1,0,0,0,Low-Value Organic
3813,50,Female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,No,7,Bank Transfer,Every 3 Months,0,MI,0.0,0,4,300,0.2895908363345338,Low,0,0,0,0,Low-Value Organic
3814,61,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,No,Express,No,No,31,Venmo,Bi-Weekly,0,GA,0.0,0,26,2314,0.6549803254635188,High,1,0,1,1,High-Value Organic
3815,45,Female,Dress,Clothing,95,Michigan,M,Orange,Winter,4.2,No,Free Shipping,No,No,26,Bank Transfer,Every 3 Months,0,MI,0.0,0,4,380,0.5021758703481393,Mid,1,0,1,0,Mid-Value Organic
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,No,Express,No,No,12,Venmo,Fortnightly,0,ME,0.0,0,26,1144,0.3382286247832466,Low,1,0,0,1,Low-Value Organic
3817,29,Female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,No,Store Pickup,No,No,45,Credit Card,Fortnightly,0,MD,0.0,0,26,2236,0.737718420701614,High,1,0,1,1,High-Value Organic
